game_num,strategy1,strategy2,strategy3,points1,points2,points3
476,tickets,tickets,route,69,-83,93
477,tickets,tickets,route,77,-46,72
478,tickets,tickets,route,19,73,99
479,tickets,tickets,route,30,31,84
480,tickets,tickets,route,22,58,85
481,tickets,tickets,route,-57,73,100
482,tickets,tickets,route,42,45,74
483,tickets,tickets,route,-28,51,89
484,tickets,tickets,route,-139,56,105
485,tickets,tickets,route,41,-1,94
486,tickets,tickets,route,4,12,68
487,tickets,tickets,route,50,29,85
488,tickets,tickets,route,59,-57,92
489,tickets,tickets,route,25,1,83
490,tickets,tickets,route,71,7,79
491,tickets,tickets,route,11,63,100
492,tickets,tickets,route,44,-98,105
493,tickets,tickets,route,25,21,89
494,tickets,tickets,route,-128,44,92
495,tickets,tickets,route,-65,-13,85
496,tickets,tickets,route,72,63,88
497,tickets,tickets,route,3,65,87
498,tickets,tickets,route,70,-44,100
499,tickets,tickets,route,76,42,82
